Symbol,AvgRSI2,Hist,Ubb,Close,Lbb,Sma5,Sma200,Sma20
KERNEX,82.92810966,0.681436278,54.16310351,53.65,48.65689649,52.57,48.5725,51.41
UFLEX,82.96512027,0.855628732,161.6099077,159.5,127.7550923,152.6,96.912,144.6825
GUJALKALI,82.99608675,2.201442289,216.0669498,217.2,184.0680502,210.3,184.67425,200.0675
PTC,83.02041484,0.569689531,93.73882113,93.15,81.69117887,90.38,72.89125,87.715
SMPL,83.04843346,0.078132951,4.356217104,4.6,3.168782896,3.98,2.5085,3.7625
INDUSINDBK,83.06699378,5.52545093,640.1386383,633.65,520.2763617,618.65,489.214,580.2075
INDUSINDBK,83.06699378,5.52545093,640.1386383,633.65,520.2763617,618.65,489.214,580.2075
JVLAGRO,83.10078972,0.099607079,20.10190178,19.35,16.27809822,19,12.86125,18.19
UPL,83.1253366,6.594968551,389.6902864,380.2,284.8747136,378.93,249.4535,337.2825
ESSELPACK,83.12821395,1.146598736,109.130847,114.6,94.68915299,104.18,73.9885,101.91
DALMIASUG,83.17110281,0.160255272,23.67430886,21.05,18.03069114,20.09,18.43375,20.8525
ORCHIDCHEM,83.35802957,0.600760035,80.79515502,80.2,67.33984498,76.73,60.4915,74.0675
TORNTPOWER,83.39709117,4.277872509,160.9175562,166.3,111.6124438,153.5,120.9075,136.265
IBWSL,83.44931354,0.091356159,21.24925769,16.8,13.45074231,15.6,20.214,17.35
HINDDORROL,83.56331072,0.634205342,17.35873915,17,10.30126085,16.53,12.33225,13.83
MUNJALSHOW,83.62729586,3.303204245,192.3426262,192.15,126.7723738,181.29,101.3755,159.5575
SHYAMTEL,83.63817275,0.46736401,32.42956636,32.2,27.44543364,31.71,28.14975,29.9375
HGS,83.68576937,3.545606489,662.578015,651.55,590.791985,644.98,549.46175,626.685
MAHSEAMLES,83.73038319,0.543247076,382.5670142,356.15,297.5679858,351.98,236.73075,340.0675
SCHNEIDER,83.79677009,4.039228777,159.0172992,162.15,108.5977008,149.57,97.85175,133.8075
KABRAEXTRU,83.81055791,1.359190817,71.6985778,78.95,53.2864222,67.83,42.82625,62.4925
SIEMENS,83.90097677,10.89911365,907.4282696,895.4,786.6667304,876.23,747.907,847.0475
JPOLYINVST,83.93714212,-1.110498784,183.3824451,182,162.2825549,174.37,88.71725,172.8325
CHROMATIC,84.00659721,0.108193842,5.276646416,5.1,3.753353584,4.82,4.874,4.515
RAMCOCEM,84.00789774,1.818938669,359.894898,349.85,286.190102,344.1,229.734,323.0425
GIPCL,84.12662543,1.147655855,87.94869198,86.7,76.14130802,84.71,72.4565,82.045
SHALPAINTS,84.17034307,4.899733295,133.4585576,139,67.47144242,126.4,86.18275,100.465
BALKRISIND,84.22462952,6.416198699,790.7169911,780.15,693.9630089,777.02,520.94725,742.34
DUNCANSLTD,84.23224357,0.178121643,30.24311828,30,25.78188172,29.16,20.0135,28.0125
VARDMNPOLY,84.49061975,-0.236799338,63.49823743,58.3,51.76176257,56.75,41.52475,57.63
ONWARDTEC,84.55512366,0.219093957,57.90428346,54.4,49.68571654,52.45,52.7855,53.795
HINDUJAVEN,84.56864672,3.919894536,346.6204941,342,288.6945059,337.42,286.11975,317.6575
KARURVYSYA,84.59207594,4.564189713,511.6818172,507.1,444.1331828,503.71,393.987,477.9075
VARUNSHIP,84.83341545,0.160412799,8.790782241,9.4,7.249217759,8.08,8.69625,8.02
NFL,84.83668832,0.3180673,37.35853972,35.6,31.69146028,34.5,29.77125,34.525
PGIL,84.85679327,2.646942492,230.2689577,220.3,179.1260423,215.97,182.173,204.6975
RATNAMANI,84.87363263,1.677589728,441.4778065,444.8,406.2671935,428.34,264.755,423.8725
UNICHEMLAB,84.91201093,1.495779175,234.2723026,233.45,206.3476974,229.75,208.71175,220.31
NRBBEARING,84.93620011,0.565378634,119.5818084,117.9,95.08819161,114.27,63.69725,107.335
ADVANTA,84.95543801,3.040258962,331.9010209,329.75,279.6639791,325.11,188.1305,305.7825
CAPF,85.06374974,1.479743378,309.083681,305.3,252.266319,297.54,187.634,280.675
MERCATOR,85.07388894,0.190965924,35.84704484,35.3,30.98295516,33.43,27.078,33.415
PENIND,85.12593611,1.238076599,51.87135061,51.5,34.45364939,49.21,29.05025,43.1625
PENIND,85.12593611,1.238076599,51.87135061,51.5,34.45364939,49.21,29.05025,43.1625
AHLUCONT,85.17396867,1.926122815,166.8172953,168.2,129.8477047,160.54,69.8525,148.3325
PRAENG,85.24015029,0.182510048,9.284658213,9.3,7.380341787,8.94,7.94725,8.3325
HINDMOTORS,85.25851745,0.179543826,8.480207952,8.85,6.929792048,8.04,8.17875,7.705
MANAKSIA,85.29300595,1.035317912,94.41451189,97.55,78.40548811,90.95,72.53575,86.41
SPARC,85.31091498,1.800112561,226.72762,213.3,156.04738,209.77,163.212,191.3875
NEULANDLAB,85.47037949,11.67145503,426.3271521,449.45,271.0728479,402.54,303.49125,348.7
NBCC,85.48003084,7.268766294,516.1364138,518.1,394.9485862,498.63,252.32175,455.5425
MAGMA,85.51836018,0.925855824,134.1806812,130.05,98.2893188,124.11,82.98475,116.235
THANGAMAYL,85.62247731,0.285124492,189.8110592,184.25,176.2189408,181.22,160.49975,183.015
ZUARIGLOB,85.6537771,0.552513706,91.76498657,91.85,82.68001343,88.3,78.14375,87.2225
PRISMCEM,85.76882371,-0.522107263,88.67538008,79.45,71.94961992,77.3,48.03875,80.3125
TV18BRDCST,85.94079048,0.152635972,29.89563803,29.65,28.28436197,29.28,26.69375,29.09
SUNILHITEC,86.00690318,1.658006106,146.8353367,143.25,109.5696633,137.29,86.73525,128.2025
LAKSHMIEFL,86.04422751,0.166723225,17.90409935,17.6,16.22090065,17.09,21.242,17.0625
BRIGADE,86.08443627,1.373333568,139.9598573,142.65,116.0851427,134.63,86.33175,128.0225
THINKSOFT,86.11682607,12.69735003,560.3038895,578.45,394.0361105,530.11,349.3965,477.17
BLUESTINFO,86.25603645,1.133794229,253.1489515,241.95,182.8360485,235.38,137.778,217.9925
INDIAGLYCO,86.30159913,3.053060741,141.7434841,144.15,105.4215159,133.64,106.891,123.5825
IVC,86.35253937,0.227638005,22.17931395,22.1,19.64068605,21.04,17.86525,20.91
VICEROY,86.3691592,0.204471214,21.0065489,20.95,17.1134511,19.53,18.4945,19.06
VOLTAS,86.39993786,1.844842809,274.3376722,266.25,207.6123278,259.78,164.5575,240.975
NETWORK18,86.4449329,0.454472461,52.19138632,52,45.51861368,48.69,40.6765,48.855
FOSECOIND,86.46392577,-0.502975538,940.0274989,871,710.6825011,862.02,595.994,825.355
ZUARI,86.70157812,3.454686795,207.9986952,210.1,162.7463048,198.3,153.9675,185.3725
AARVEEDEN,86.76384027,0.94310142,55.80569239,55.5,41.40930761,52.52,43.38875,48.6075
VARDHACRLC,86.8031693,0.322499881,21.8170715,22.2,17.8379285,20.78,17.418,19.8275
TRITURBINE,86.86145613,2.045108927,101.212735,101.8,77.23726504,96.67,73.68125,89.225
SRSLTD,86.86386163,0.084404332,29.73076727,27.3,23.47923273,25.83,32.35275,26.605
FDC,86.87145543,0.604406638,172.1033888,164.95,131.2316112,159.49,129.81275,151.6675
LML,87.03248807,0.210486794,7.869967789,8.05,5.225032211,7.6,5.8875,6.5475
MAX,87.15980464,3.813454385,361.0843276,361.85,288.8256724,347.63,242.6435,324.955
MUKANDLTD,87.16217924,0.122372844,45.46506909,45.1,37.29493091,42.68,29.46925,41.38
SHARONBIO,87.17365665,0.673214576,85.71576658,84.55,68.22923342,82.08,152.5395,76.9725
BANKBARODA,87.21666475,0.25643765,916.1618089,906.1,865.2331911,892.08,748.7505,890.6975
BANKBARODA,87.21666475,0.25643765,916.1618089,906.1,865.2331911,892.08,748.7505,890.6975
AKZOINDIA,87.23134217,25.80447863,1351.734442,1347.6,928.2405585,1288.76,925.76775,1139.9875
TALBROAUTO,87.30920716,1.131999662,95.16322475,93.85,77.18177525,89.21,59.2045,86.1725
JSWSTEEL,87.34091957,6.043476645,1370.781118,1338.45,1184.913882,1320.03,1080.64,1277.8475
GUJRATGAS,87.35089895,1.71339934,472.9867745,465.2,426.8232255,457.56,341.46275,449.905
UJAAS,87.45188107,0.56280948,28.11656789,27.45,21.34343211,25.13,20.456,24.73
INDSWFTLTD,87.60209078,0.135231343,10.16375201,10.1,8.326247986,9.72,7.7475,9.245
PRICOL,87.78213235,0.559640983,50.01879849,51.55,41.62620151,48.43,33.948,45.8225
CHAMBLFERT,87.79437811,0.105942106,61.92015044,59.1,53.63484956,57.72,46.07925,57.7775
SHILPAMED,87.83474462,1.061445877,554.5588029,547.05,492.0661971,534.48,390.60575,523.3125
MIC,87.88781958,0.128088236,5.16141068,5.15,3.98358932,4.79,3.99675,4.5725
SWELECTES,87.8981949,12.06987092,453.5502395,462.95,324.2947605,429.87,286.81075,388.9225
HELIOSMATH,87.90625352,1.83489623,105.1077911,110.65,76.13720891,97.84,98.0695,90.6225
GOACARBON,87.97268946,0.842631771,97.74885672,98.35,82.93114328,94.11,74.17875,90.34
SUJANAUNI,88.0102128,0.040944352,2.930644532,3.05,2.184355468,2.67,1.65725,2.5575
VARUN,88.04671681,0.071647825,7.023300778,6.7,5.681699222,6.2,7.2285,6.3525
FCEL,88.14662768,0.295349609,11.05434424,12.45,7.565655756,10.16,6.747,9.31
LUPIN,88.17680711,2.238014125,1387.635613,1343.3,1151.134387,1336.76,994.13725,1269.385
LUPIN,88.17680711,2.238014125,1387.635613,1343.3,1151.134387,1336.76,994.13725,1269.385
ABBOTINDIA,88.60442518,21.43237049,2944.407229,2855.7,2142.197771,2766.07,1852.477,2543.3025
MUNJALAU,88.81509379,2.135267882,100.4672858,103.3,67.26271417,95.76,57.58075,83.865
MARG,88.86236849,0.276142008,16.00649984,15.8,11.73350016,13.54,13.52675,13.87
VTL,88.89803154,3.568225557,474.0258407,477.6,434.9191593,461.98,395.53325,454.4725
ACROPETAL,89.08854637,0.028174163,3.910275021,3.9,3.444724979,3.74,4.453,3.6775
GTL,89.13707004,0.456552711,24.01927973,25.15,19.15572027,22.37,18.64675,21.5875
ABB,89.14374607,16.61944302,1142.201369,1141.8,927.0186308,1109.28,843.33775,1034.61
NAUKRI,89.26584074,11.16932641,875.4098739,889.5,704.4501261,841.75,613.13225,789.93
TULSI,89.40795937,0.085853056,4.525045294,4.35,3.914954706,4.24,5.02725,4.22
CENTENKA,89.46270902,0.881506802,186.6189848,183.2,159.2560152,176.24,155.0445,172.9375
VASCONEQ,89.53005271,0.380982648,26.73122303,27.2,23.64877697,25.92,24.23575,25.19
BGRENERGY,89.55966525,1.645228881,184.0587477,166.05,146.9262523,161.84,150.3795,165.4925
HEXAWARE,89.56022352,2.024542331,178.258628,178.1,141.956372,172.4,145.5995,160.1075
CANBK,89.57037961,2.597661539,403.9148986,403.65,369.6901014,392.93,320.27275,386.8025
WELSPUNIND,89.69329386,4.077374604,260.7979785,259.9,196.7620215,251.39,133.90925,228.78
ALPHAGEO,89.7689483,-1.472967899,437.3637882,430.55,348.6562118,396.59,181.533,393.01
RAJPALAYAM,89.77043145,5.273336051,359.1520697,366.35,295.3579303,348.6,270.7465,327.255
JAYAGROGN,89.8212152,3.652714909,136.8932382,137.05,92.99676185,131.46,98.17225,114.945
ASHOKLEY,89.87643886,0.388119979,41.10533253,41.65,33.24966747,39.38,24.94025,37.1775
JINDALPOLY,89.93737277,0.019348796,309.6675913,307.9,275.0574087,293.75,188.93925,292.3625
TREEHOUSE,90.13262906,3.116738361,429.5504137,425.6,360.1845863,420.34,295.31575,394.8675
ELDERPHARM,90.13805495,2.252589415,213.2556036,207.65,162.7093964,195.6,216.935,187.9825
INDOCO,90.14983763,3.812398901,306.4143645,304.7,203.3956355,287.97,154.63325,254.905
SUNCLAYLTD,90.25010518,15.23219216,1533.210252,1511.1,1194.524748,1488.42,743.46325,1363.8675
ADORWELD,90.28795898,3.561827734,228.338622,230.1,188.881378,221.27,164.9,208.61
ABIRLANUVO,90.43733511,5.37925414,1551.535319,1564.85,1402.044681,1496.55,1240.21525,1476.79
STAR,90.43928398,4.773562049,710.1047169,708.4,629.8652831,700.21,543.97925,669.985
STAR,90.43928398,4.773562049,710.1047169,708.4,629.8652831,700.21,543.97925,669.985
SHOPERSTOP,90.68120989,6.962291349,511.8935786,517.8,383.1614214,489.54,389.92025,447.5275
INDORAMA,90.75233807,0.364419239,25.29956899,25.9,20.87043101,24.46,18.647,23.085
RKDL,90.77704838,0.11140686,6.737914004,6.85,5.602085996,6.31,5.717,6.17
BHARATFORG,90.79096615,4.681453861,887.5572759,871.5,718.5527241,864.74,485.64125,803.055
ONELIFECAP,90.81858734,2.578313316,270.6742468,273.4,196.1257532,255.57,188.879,233.4
ACCELYA,90.85298048,8.713017962,734.1584422,721.05,601.0065578,712.36,687.73275,667.5825
SAHPETRO,90.95921735,0.818729202,31.97626358,31.8,15.08373642,29.21,12.3065,23.53
ESABINDIA,91.00010453,12.01622682,674.6159499,673.9,524.7940501,649.16,524.1625,599.705
CENTURYPLY,91.00377805,1.225750717,102.1688531,105,78.34114694,97.92,48.3865,90.255
NAVINFLUOR,91.09307583,8.187074025,697.7967349,690.35,541.2582651,676.4,403.99075,619.5275
CANFINHOME,91.09323874,8.60607303,452.8771899,456.8,341.7528101,436.24,264.8425,397.315
MIRCELECTR,91.3247325,0.066415809,9.783598708,10.25,7.951401292,9.35,6.307,8.8675
REIAGROLTD,91.33213992,0.111555531,3.230812647,3.45,2.349187353,2.97,4.784,2.79
BLISSGVS,91.33916742,2.438012918,66.42021063,68.6,36.21478937,61.59,45.5865,51.3175
HINDZINC,91.43599902,1.06798461,176.3768105,174.95,157.6031895,172.79,141.76775,166.99
APOLLOTYRE,91.53371724,5.013673569,211.8827574,209.45,146.6872426,203.6,149.106,179.285
RAMCOIND,91.60576446,1.167690605,79.23771545,78.35,54.53228455,73.68,46.72925,66.885
NOCIL,91.60666439,1.04622034,45.60119041,43.6,21.24380959,41.29,19.65825,33.4225
CEREBRAINT,91.7523621,0.17032134,7.963774253,8.05,6.536225747,7.56,8.175,7.25
MUKANDENGG,91.79294122,0.35943039,34.87875939,34.3,30.42124061,33.24,29.9435,32.65
LAOPALA,91.9349423,10.916587,1512.101518,1516.45,1186.278482,1458.53,838.72475,1349.19
RELAXO,91.95522963,4.391692653,465.493389,469.9,368.036611,445.22,313.19475,416.765
BAFNAPHARM,92.00699931,0.755903558,37.83873528,36.4,22.13126472,33.88,26.7825,29.985
VENUSREM,92.08225711,5.350623955,316.9643499,321.95,232.0856501,297.76,262.16725,274.525
PONDYOXIDE,92.22149871,0.311339525,46.14281121,46.6,38.08718879,44.63,27.3885,42.115
BLKASHYAP,92.26880323,0.413080072,11.14136933,12.95,6.743630673,9.98,7.622,8.9425
COROMANDEL,92.33649955,4.20956525,301.7691637,304.75,235.2108363,292.58,235.23875,268.49
IBPOW,92.39694242,0.17382459,10.87878989,10.35,8.526210114,9.53,9.585,9.7025
LANCOIN,92.3972121,0.46184432,57.97847674,58.6,45.64152326,55.34,32.846,51.81
RAJOIL,92.4525315,0.03517569,2.029935887,2.1,1.640064113,1.84,1.98775,1.835
COMPUAGE,92.73323799,1.034586968,138.7869661,139.75,123.6230339,136.03,92.18325,131.205
GAYAPROJ,92.77424624,3.760129717,160.8538834,158.4,111.2461166,150.27,95.4145,136.05
TARAJEWELS,92.81291693,0.983351795,92.84000086,93.05,85.18999914,90.19,98.66175,89.015
MADRASFERT,92.90233543,0.080678914,20.72151484,19.3,17.39848516,19.01,16.703,19.06
FINPIPE,92.91598651,1.878487439,318.9533195,316.45,270.5266805,307.51,218.338,294.74
USHERAGRO,93.00369659,0.708250659,48.18435033,48.65,36.07564967,45.55,38.055,42.13
NELCO,93.17036637,1.892442607,70.91539012,76.7,47.17960988,65.61,45.481,59.0475
BBTC,93.21232073,2.847489898,235.0735445,245.15,174.9164555,223.75,128.729,204.995
GTLINFRA,93.25650643,0.037418462,2.986787722,2.95,2.398212278,2.75,2.22175,2.6925
NEOCORP,93.26115846,0.207109175,22.65256325,22.4,15.14243675,20.4,13.171,18.8975
ARIES,93.26618273,1.908798823,105.5533093,108.5,72.94669068,98.57,64.56325,89.25
CADILAHC,93.49667534,6.732516084,1331.736227,1299.45,1093.873773,1280.37,969.8685,1212.805
MARKSANS,93.50599998,0.930923529,64.78926133,62.55,36.66573867,58.21,25.1015,50.7275
TVSSRICHAK,93.50729417,11.61251581,1030.313269,997.85,654.6417305,956.16,432.25875,842.4775
TTKHEALTH,93.65075381,10.28460893,797.6397155,804.45,618.2202845,762.79,573.10525,707.93
AARTIDRUGS,93.68794026,-2.191282957,791.4384727,781.3,669.9215273,751.61,383.3455,730.68
BIOCON,93.71823917,4.267509748,506.8287666,503.45,449.7712334,497.82,455.28575,478.3
GSFC,94.07444034,0.91835996,74.37686585,74,64.08813415,70.46,61.9905,69.2325
CROMPGREAV,94.20240645,2.841560824,223.983239,226.3,185.176761,218.1,162.4405,204.58
AMRUTANJAN,94.25291943,12.06224342,332.1668889,333.15,142.3331111,307.15,151.3725,237.25
MANALIPETC,94.36901046,0.318346695,13.47220535,14.1,9.887794655,12.68,9.5795,11.68
APCOTEXIND,94.4190317,2.453995811,339.8152401,371.6,259.5997599,320.19,155.375,299.7075
RMMIL,94.4784465,0.050228507,1.911574182,1.95,1.388425818,1.77,1.1835,1.65
SIGNETIND,94.6831202,8.029978888,346.1492557,363.9,249.4507443,325.17,301.88075,297.8
FSL,94.79739997,0.562422716,41.85371689,42.85,34.97128311,40.73,30.17175,38.4125
DCW,94.83992344,0.614134228,30.16277373,30.05,20.17722627,28.39,16.25575,25.17
APARINDS,94.8868358,3.642683218,379.8365956,381.7,297.6334044,368.37,194.09575,338.735
HEG,95.09676687,4.98451918,331.4504672,334.6,245.1945328,314.82,230.293,288.3225
AUROPHARMA,95.26658809,3.917899347,878.4570934,878.2,746.9529066,851.27,568.43875,812.705
INDBANK,95.39241769,0.050086259,5.41881778,5.3,4.80118222,5.13,4.439,5.11
SABERORGAN,95.53374839,2.462936148,183.475797,183.75,140.639203,177.41,136.42725,162.0575
CANDC,95.59636757,1.432196374,49.66653269,50.05,28.56346731,45.97,33.36325,39.115
DCM,95.67835012,1.246733621,93.5419643,92.55,76.2730357,85.17,82.84625,84.9075
TFCILTD,95.74623225,0.816486708,45.94808969,48.2,33.84191031,43.92,28.94525,39.895
TIMETECHNO,95.84980371,0.523686384,53.82170902,54.75,46.62829098,52.3,41.29,50.225
INDRAMEDCO,95.882972,0.728983154,51.97196175,56.9,41.27803825,48.94,39.402,46.625
BURNPUR,95.90123952,0.308847686,13.95318752,14.4,10.59181248,13.15,10.56925,12.2725
DPTL,96.04823753,2.882344773,156.2933618,169.8,120.9916382,145.03,121.80075,138.6425
JKTYRE,96.0666096,10.59866076,365.1733523,373.3,235.6066477,346.55,214.902,300.39
RAMANEWS,96.0821268,0.179514499,8.165935187,8.5,6.364064813,7.78,7.872,7.265
MASTEK,96.11952114,4.102566557,219.7444778,238.7,170.7805222,209.65,183.8955,195.2625
VGUARD,96.16928275,0.916931423,785.7877751,800.95,719.9772249,760.39,543.83275,752.8825
INSECTICID,96.31033748,12.29165449,752.8034415,760.45,437.9815585,683.14,320.5315,595.3925
BILPOWER,96.38095377,0.049932527,2.062805452,1.8,1.442194548,1.7,2.14825,1.7525
BHUSANSTL,96.45304898,10.07282277,175.0489827,122.5,72.74601728,111.43,409.25325,123.8975
MORARJEE,96.54367701,0.461620361,42.974637,43.95,37.175363,41.31,31.80525,40.075
RSSOFTWARE,96.7122203,13.60251957,695.3522442,721.35,389.7077558,622.78,249.3835,542.53
EDL,96.71284549,0.627845489,44.39366543,43.85,36.94633457,40.79,44.438,40.67
CIPLA,96.74319847,5.254493417,601.1159386,577.35,426.4990614,565.1,414.25075,513.8075
SOLARINDS,96.75065235,29.76759401,2300.199085,2353.3,1874.820915,2225.67,1334.19375,2087.51
KESORAMIND,96.86317026,2.729277202,135.3984073,142.55,95.97659265,128.94,82.2535,115.6875
WSTCSTPAPR,96.8984048,0.814607607,64.07741616,66.95,54.05258384,61.07,55.58825,59.065
SONASTEER,96.91449627,0.901153979,54.85252296,54.45,37.43247704,52.73,26.7115,46.1425
LINDEINDIA,96.91744903,5.552472429,426.5101163,425.25,332.2748837,413.4,327.74925,379.3925
VLSFINANCE,96.95804748,0.47892141,24.58819634,25.6,17.83180366,22.86,16.07525,21.21
CHEMFALKAL,96.9601769,2.495600313,104.815828,113.1,74.359172,99.15,78.20025,89.5875
GATI,97.18945213,3.579885716,176.6923762,180.85,117.3526238,167.5,86.64325,147.0225
SHILPI,97.3572568,2.823354569,111.9053744,120.3,65.74462556,104.08,38.93025,88.825
TUBEINVEST,97.36007779,6.646626208,337.5959892,338.05,239.0340108,324.43,220.0905,288.315
KRBL,97.45687526,1.221572292,96.0373375,98.65,77.2626625,92.58,57.55675,86.65
KPRMILL,97.46188986,5.510112266,296.2970264,314.05,222.9379736,282.63,173.35375,259.6175
WOCKPHARMA,97.72400823,14.03157431,832.1664288,850.55,609.3685712,796.73,553.02275,720.7675
NELCAST,97.73730498,0.847714436,35.37944035,37.45,24.99055965,33.56,23.497,30.185
INDIANHUME,97.8100367,2.741306835,263.5208859,268.1,216.6791141,254.46,163.795,240.1
RPGLIFE,97.81934289,2.838681447,120.2413086,130.8,81.11369144,112.67,74.8175,100.6775
COSMOFILMS,97.98866398,1.324341878,98.24696062,99,74.38303938,94.49,62.81,86.315
TATACOFFEE,98.0088987,7.503637221,947.3366168,964.7,876.7433832,929.79,955.795,912.04
CCL,98.0763147,1.263170504,107.3689572,106.7,75.25104283,101.88,56.1215,91.31
KSBPUMPS,98.16379421,3.854833172,557.2994886,560.1,504.2055114,548.26,378.107,530.7525
KPIT,98.17829508,1.99149272,161.4934478,162.5,144.2265522,158.48,163.0245,152.86
SUBROS,98.62652689,2.331211736,65.63102433,68.4,33.04897567,60.83,33.97175,49.34
CLUTCHAUTO,98.9086693,1.519676027,29.19047938,31.85,11.44452062,26.51,16.2335,20.3175
STYABS,98.95385344,3.811396408,635.8761156,629.15,539.2138844,617.27,476.5485,587.545
REPRO,98.99637422,5.499017144,282.6056009,280.05,175.2993991,260.75,178.5615,228.9525
PARABDRUGS,99.05988651,0.398791401,15.07060544,16.05,8.139394562,13.91,6.909,11.605
PHILIPCARB,99.14459654,1.559504659,102.2739014,106.45,79.35609861,97.31,66.889,90.815
ERAINFRA,99.15978508,0.726626606,20.21966511,20.8,14.33033489,18.97,18.5915,17.275
SUPREMEIND,99.34961491,5.768928101,661.9036003,656.9,554.2213997,645.09,488.75725,608.0625
RASOYPR,99.38279823,0.073769923,17.79083721,17.9,16.83916279,17.65,16.7005,17.315
NEPCMICON,99.41403187,0.129254041,4.431793117,4.6,3.288206883,4.24,3.4255,3.86
GUJFLUORO,99.41703444,13.05432193,602.5688405,633.4,435.9911595,574.91,348.938,519.28
KANSAINER,99.43758508,26.0872683,1897.025839,1918.5,1459.114161,1836.88,1270.269,1678.07
SUPPETRO,99.48098497,1.009471268,85.74769156,85.35,72.14730844,84.07,66.3445,78.9475
AFL,99.50990494,1.445696134,70.37885643,71.7,42.86614357,65.59,44.975,56.6225
SHREECEM,99.54705749,59.11227341,8796.286806,8597.5,7134.088194,8502.26,5869.97425,7965.1875
DRDATSONS,99.58362429,0.730499896,15.3657742,15.8,7.7442258,14.39,41.5145,11.555
TIDEWATER,99.63996442,256.6651929,14513.87784,14913.15,10513.25716,14099.69,8993.73275,12513.5675
JYOTHYLAB,99.68832471,6.082388612,279.8128309,288.35,168.2571691,262.01,195.5205,224.035
MMFL,99.74621763,9.848029566,485.448992,494.35,267.101008,451.1,162.47425,376.275
DEEPAKFERT,99.75493795,2.418418712,174.8380597,175.45,143.5169403,169.33,131.0295,159.1775
SANGHIIND,99.77996373,1.265583805,48.7669635,48.95,23.5580365,44.57,21.53575,36.1625
ESTER,99.78297397,0.614463179,26.22765184,26.6,18.04734816,25.27,15.696,22.1375
CEBBCO,99.8207879,0.833669013,21.80467081,22.65,13.09532919,20.43,14.34175,17.45
CEATLTD,99.86841965,24.63007995,782.5225838,791.85,437.3074162,729.67,432.3985,609.915
MRF,99.89222166,668.8643728,30034.94616,31058.8,20821.35884,28885.59,21533.24125,25428.1525
GABRIEL,99.89507325,1.599640691,76.33274032,75.35,45.46725968,72.34,36.22325,60.9
TANLA,99.91560839,0.574946604,18.21235517,18.6,8.482644834,16.97,6.80825,13.3475
MOREPENLAB,99.92078948,0.34276255,10.79112242,10.65,3.868877578,9.72,4.55625,7.33
CHOLAFIN,99.96293841,8.962329827,471.0411209,490.35,355.0738791,452.59,311.3935,413.0575
XCHANGING,99.98620417,1.358262565,41.38353339,41.5,16.10646661,37.79,18.06775,28.745
VIVIDHA,99.99559217,7.793677578,240.4542844,242.2,118.4707156,226.94,98.5945,179.4625
