Symbol	Close	High	Low	Avg3RSI2	Sma200	Sma5	Lbbrange	Lbbslope	Lbbnegslopedur	RSI1	RSI2	RSI3	Lowrsidays	LastUpdated	CD1	CD2	CD3	CD4	CD5	Avggain	Avgloss	Avgvolume	Last4
MARUTI	3468.25	3515	3462.1	66.97286993	21.86434081	0	59.84267041	-1.503810421	0	69.88258469	59.22339167	71.81263344	3	1/13/2015	-0.1544947876	0.1528170232	0.2100417206	-1.098101956	-1.251748767	7.15120979	3.081968936	286145.3	3468.25/3462.9/3468.2/3475.5/3437.75
NHPC	19.6	19.8	18.7	66.98242912	-9.367346939	0	94.6549975	1.939016573	1	95.88700807	43.04509343	62.01518586	8	1/14/2015	-5.660377358	0.2688172043	-0.269541779	0.2688172043	-1.917808219	0.5425898555	0.02327393191	3783215.421	19.6/18.55/18.6/18.55/18.6
TATAMOTORS	520.35	526.65	513.95	66.9887681	8.899682906	0	56.2870297	-4.249773278	0	63.35046725	56.16427255	81.4515645	5	1/14/2015	-0.173260179	0.5456634118	0	-2.01171875	-3.675205022	1.738967938	1.006028293	4420399.789	520.35/519.45/522.3/522.3/512.0
TNPETRO	11.9	12.05	11.65	67.00603053	-7.99789916	0	75.43353468	-1.98403379	0	84.41649372	80.13242226	36.46917561	4	1/14/2015	-0.8474576271	-4.424778761	0.4405286344	3.404255319	-5.855855856	0.1957426794	0.03613461232	15248.94737	11.9/11.8/11.3/11.35/11.75
BLKASHYAP	15.75	16.25	15.3	67.49220247	26.56984127	0	92.31087083	-0.04518142576	0	88.11473212	50.99688461	63.36499068	5	1/14/2015	-2.605863192	0.3246753247	-0.9836065574	0.974025974	-1.986754967	0.2326587707	0.03138194655	124950.7895	15.75/15.35/15.4/15.25/15.4
BHEL	268.75	270.8	257.9	67.78138436	13.23702326	0	93.58681593	1.699386764	1	93.45945525	53.80920833	56.0754895	6	1/14/2015	-4.368932039	0.05821851349	-1.138370952	1.08716754	-1.457553673	6.124283432	0.4285938723	3809307.316	268.75/257.5/257.65/254.75/257.55
ABCIL	217.65	226	216.05	67.80616102	2.645187227	0	72.46333482	0.1864014262	1	66.96557389	86.25418437	50.19872481	3	1/12/2015	0.8428246014	-4.424357755	-1.57042764	0.9097438353	3.175707	2.769954006	1.366431072	13557.6	217.65/219.5/210.2/206.95/208.85
SHIV_VANI	9.55	9.55	8.4	68.09188374	-44.35863874	0	86.26203338	-3.016128264	0	82.94358486	38.27364599	83.05842037	12	1/14/2015	-9.770114943	3.867403315	-0.5555555556	2.173913043	-9.523809524	0.4871099479	0.100168681	290460.8421	9.55/8.7/9.05/9.0/9.2
ESSELPACK	130.2	131.65	129.4	68.38745163	20.81662826	0	71.5797654	-1.485509652	0	74.78426714	63.45420213	66.92388564	2	1/14/2015	-0.5017367812	0.1156515035	-1.845308206	1.622247972	-2.656621729	0.7839685653	0.2643382448	313527.2105	130.2/129.55/129.7/127.35/129.45
ALLCARGO	334.7	348	331.6	68.39776888	29.70637885	0	62.88076807	-0.513943516	0	53.0966522	90.17373624	61.92291821	3	1/14/2015	1.761080129	-3.887787773	-1.032039433	1.412300683	-0.8268259072	3.874029176	3.422154322	147538.3158	334.7/340.7/327.95/324.6/329.25
SMPL	3.55	3.7	3.45	68.66217287	4.345070423	0	68.25741858	-6.096766049	0	77.98009422	77.98009422	50.02633018	6	1/14/2015	0	-2.898550725	0	2.816901408	-9.230769231	0.03485175982	0.009841389335	117981	3.55/3.55/3.45/3.45/3.55
DQE	26.9	28.15	26.6	68.93417276	1.107806691	0	50.808981	-0.8753788612	0	37.16140512	90.39485403	79.24625912	4	1/14/2015	2.888086643	-2.21402214	-1.498127341	-2.692307692	1.140684411	0.2524127112	0.4268207849	61077.36842	26.9/27.7/27.1/26.7/26.0
TCS	2521.95	2531.8	2500.5	69.07872505	4.035835365	0	70.00351893	-1.867851179	0	78.81655902	52.84358402	75.57603212	7	1/14/2015	-0.9628087594	0.4701757182	0.1034908251	-2.803011703	-1.079538404	17.20765333	4.624882301	828571.7895	2521.95/2497.9/2509.7/2512.3/2443.8
CIPLA	631.4	641.85	629.05	69.12886717	19.50285081	0	55.76039573	-1.800086491	0	46.53770173	86.74494896	74.10395081	5	1/14/2015	0.7856693903	-0.895759017	0.2530244327	-2.288903268	-1.021325272	2.510064006	2.883550015	1203962.8	631.4/636.4/630.75/632.35/618.2
REISIXTEN	0.45	0.45	0.4	69.26882502	-13	0	85.85685828	2.82137187	2	92.58699516	81.81069189	33.40878803	19	1/9/2015	-12.5	-14.28571429	0	12.5	-14.28571429	0.03906936683	0.00312810028	100852.75	0.45/0.4/0.35/0.35/0.4
ALOKTEXT	10.8	11.6	10.7	69.31760797	-2.199074074	0	60.57771771	-2.335143393	0	57.5882127	57.5882127	92.77639852	6	1/14/2015	0	4	-13.63636364	1.492537313	-0.5	0.170815295	0.1257997361	8290547.947	10.8/10.8/11.25/9.9/10.05
JKBANK	149.8	152	149	69.3921988	-556.2291389	0	54.23174312	-1.036474945	0	39.442105	88.31767927	80.41681213	9	1/14/2015	1.414939125	-0.9299236134	-1.826175178	-0.441576087	-0.5464480874	0.7661685562	1.176345811	522004.4211	149.8/151.95/150.55/147.85/147.2
JUBLFOOD	1398.1	1414	1380	69.46924127	11.41962306	0	59.76758943	-3.290241971	0	58.615482	57.12507312	92.6671687	6	1/14/2015	-0.07157683774	1.501692047	-3.118865867	-1.745691249	-2.490428718	8.431023646	5.952588598	173268.8947	1398.1/1397.1/1418.4/1375.5/1351.9
ABIRLANUVO	1730.9	1751	1715.3	69.53442037	15.236741	0	72.73218102	-0.4551293763	0	78.70028405	70.98645156	58.91652548	3	1/14/2015	-0.2838933951	-0.4627339134	-0.7269955735	1.281977081	-1.426474905	7.252254366	1.962775101	138668.4211	1730.9/1726.0/1718.05/1705.65/1727.8
SIEMENS	931.65	940.8	909.1	69.56359988	7.887243063	0	84.76682697	-1.529902342	0	78.7681634	49.76778869	80.15484755	5	1/14/2015	-1.33239069	0.7341826819	-1.284925365	0.6464580617	-2.357651246	8.356713245	2.252539128	253425	931.65/919.4/926.2/914.45/920.4
ILFSTRANS	196.45	199.15	188.8	69.77342449	5.134130822	0	92.68380606	-0.7615088234	0	93.79087821	65.7918935	49.73750177	5	1/14/2015	-3.150433185	-0.4483122363	0.2892453326	0.8861089393	-3.423180593	3.437705028	0.2275821444	152103.3158	196.45/190.45/189.6/190.15/191.85
ASAHIINDIA	121.15	122.8	116.15	69.89320575	24.21646719	0	94.24515073	-0.8174119416	0	91.08345115	46.63927646	71.95688963	3	1/14/2015	-3.635585971	0.5106382979	-0.5993150685	0.2561912895	-3.035635724	2.323834932	0.227490147	36538.21053	121.15/116.9/117.5/116.8/117.1
GSCLCEMENT	31.55	33.4	31.25	69.97170824	10.46275753	0	64.56647758	-2.130049154	0	56.1148395	88.23075431	65.56953091	4	1/14/2015	1.560062402	-3.721682848	-1.644736842	1.935483871	-3.505843072	0.3854050746	0.3014098179	77815.84211	31.55/32.05/30.9/30.4/31.0
INDUSINDBK	816.65	832.9	811.1	69.98709069	24.85605829	0	53.98509455	-1.437267963	0	40.63854481	75.65556495	93.66716231	6	1/14/2015	1.072077529	0.4762191814	-3.422693267	-0.4131714035	-0.8523265358	3.885197639	5.675178247	803979.1579	816.65/825.5/829.45/802.0/798.7
SOUTHBANK	30.5	31	30.1	70.01351567	9.591803279	0	67.6092543	-2.562516206	0	61.26672193	84.67327955	64.10054554	5	1/14/2015	0.4893964111	-1.490066225	-0.4991680532	0.6611570248	-3.242320819	0.1662243876	0.1050882963	5652341.053	30.5/30.65/30.2/30.05/30.25
MAXWELL	40	41.6	39.25	70.03866012	37.30125	0	58.60482876	-4.597549966	0	47.143041	92.18589127	70.7870481	6	1/13/2015	5.325443787	-8.891752577	1.020408163	-9.957924264	0.5578800558	1.085447219	1.2170076	635585	40.0/42.25/38.8/39.2/35.65
LUPIN	1423.35	1438	1410	70.10030614	15.88690413	0	50.35145407	-2.528082866	0	39.64359332	86.30146764	84.35585745	4	1/14/2015	0.6768779875	-0.143256464	-0.7249947209	-0.9055719308	-2.203106852	3.55637856	5.414499864	379384.5263	1423.35/1433.05/1431.0/1420.7/1407.95
GREENPOWER	16.7	17.3	16.35	70.32607688	15.06287425	0	79.69987702	-0.8365811606	0	87.76579387	83.91222076	39.30021601	5	1/14/2015	-0.9063444109	-4.416403785	-0.3164556962	2.469135802	-3.514376997	0.2748014655	0.0383062424	154248.8421	16.7/16.55/15.85/15.8/16.2
ALEMBICLTD	45.4	47.4	45	70.37143303	25.37830396	-0.7709251101	41.97044931	-3.228617857	0	27.63275511	91.94598417	91.53555981	7	1/14/2015	2.575107296	-0.1074113856	-0.7575757576	-5	-1.616628176	0.2370324956	0.6207628804	882471.3	45.4/46.6/46.55/46.2/44.0
EROSMEDIA	374.8	393.5	373.15	70.37595797	34.37620064	-0.568303095	44.36158989	-1.940257433	0	29.8688645	91.00868816	90.25032126	5	1/14/2015	3.227472244	-0.2458910314	-4.986413043	0.05431830527	-1.656543346	2.778800718	6.52453493	309367.7895	374.8/387.3/386.35/368.0/368.2
ERAINFRA	7.25	7.25	7.05	70.58743543	-121.9068966	0	85.85685828	-2.899482675	0	87.46481849	74.85976933	49.43771848	14	1/14/2015	-4.316546763	-4.511278195	4.316546763	-4.511278195	-4.724409449	0.2616672516	0.03750132398	684693	7.25/6.95/6.65/6.95/6.65
SRSLTD	26.2	27	26.1	70.59008869	-9.699427481	-0.2290076336	46.79652412	-0.3637521643	0	33.13827225	92.39129325	86.24070058	5	1/14/2015	2.602230483	-1.31826742	-2.707930368	-0.1937984496	0.5780346821	0.1808499756	0.3648935509	97593.47368	26.2/26.9/26.55/25.85/25.8
MAHINDUGIN	573.95	579	562.4	70.65278237	33.20903389	0	73.07631309	-0.07281250145	0	76.64575491	71.24467389	64.0679183	4	12/22/2014	-0.481442577	-0.8385559184	-3.622061648	-1.522889776	6.413487442	5.610846787	1.709645775	47493.45	573.95/571.2/566.45/546.65/538.45
ASTRAMICRO	127	128	123.3	70.65455396	13.40905512	0	66.68341172	-2.589386164	0	67.18387224	53.10882791	91.67096174	4	1/14/2015	-1.034208433	1.988304094	-3.972436157	0.2426202992	-2.827442827	1.454854981	0.7106274965	827360.7368	127.0/125.7/128.25/123.35/123.65
PTL	39.2	40	38	70.69028155	2.007015306	0	56.77976922	-0.2459797844	0	44.53855259	96.31095921	71.22133283	7	1/14/2015	3.685503686	-5.851755527	-0.9186351706	-0.1314060447	1.552393273	0.6214049629	0.773801946	3140.368421	39.2/40.7/38.45/38.1/38.05
WIPRO	551.95	569.5	550	70.7059189	0.1016849352	-0.3714104538	42.35808419	-1.237047732	0	32.4076398	94.37795588	85.33216102	9	1/14/2015	2.049689441	-1.339807571	-0.460704607	-1.559633028	-0.7207540196	2.850271611	5.944789148	1311829.158	551.95/563.5/556.05/553.5/545.0
JSWENERGY	102.65	105.4	100.6	70.75768448	24.94252314	0	69.16820714	-2.433730247	0	68.73552572	51.0256852	92.51184252	4	1/14/2015	-1.182848694	1.838413159	-3.609022556	-0.1003512293	-2.520576132	1.140476202	0.5187475982	3287720.947	102.65/101.45/103.35/99.75/99.65
MUKANDLTD	53.25	56	52.6	71.04238491	26.42159624	-0.5633802817	46.99247176	-3.410917847	0	32.49421446	81.52015739	99.11278288	4	1/14/2015	4.569892473	1.063829787	-9.834469328	-0.7850834151	-1.9	0.6888985671	1.431166738	162778.9474	53.25/55.8/56.4/51.35/50.95
DRREDDY	3207.25	3214	3126.65	71.08269648	10.27297529	0	83.90826272	0.7608314141	1	89.99945998	83.52279568	39.72583379	5	1/12/2015	-1.373348505	-3.179728011	-0.8916820216	0.8595521195	2.631495363	49.74298336	5.527329788	351689.5	3207.25/3163.8/3066.3/3039.2/3065.55
DIVISLAB	1705.3	1740	1697.05	71.08436198	9.465445963	0	56.70911956	-1.549982391	0	44.22047075	89.4599259	79.5726893	3	1/14/2015	1.078948895	-1.031471605	-0.2379203995	-2.976316506	-0.2061043252	8.132376532	10.25814802	121903.1579	1705.3/1723.9/1706.3/1702.25/1653.05
INDSWFTLAB	29.5	31	29.35	71.13538026	-27.21864407	0	53.15931719	-2.224692283	0	40.38175972	86.87460455	86.14977652	5	1/14/2015	1.830282862	-0.1666666667	-4.712041885	0.8650519031	-2.300884956	0.2075031309	0.3063504811	99082.05	29.5/30.05/30.0/28.65/28.9
PFS	69.5	70.7	68.3	71.65715455	43.97625899	0	53.33952337	-2.767728425	0	45.20469092	86.29145133	83.47532139	5	1/14/2015	0.5722460658	-0.2150537634	-0.6493506494	-0.8	-2.459016393	0.1898800659	0.2301649826	3006411.737	69.5/69.9/69.75/69.3/68.75
SCI	59.6	61	58.55	71.68391408	3.655620805	0	82.98639734	-0.3509653488	0	86.57128148	66.87966155	61.60079923	4	1/14/2015	-1.360544218	-0.2557544757	-1.470588235	1.867572156	-1.991341991	0.5824345896	0.09034578245	643110.6316	59.6/58.8/58.65/57.8/58.9
THINKSOFT	591.9	608.45	586	71.95514358	37.38469336	0	65.55850087	-0.05680350814	0	77.34749984	64.62875137	73.88917952	6	9/29/2014	-0.9551424186	0.4245923913	-0.4435346298	-7.876334192	5.969890985	6.022964785	1.763925286	101816.85	591.9/586.3/588.8/586.2/543.4
ARIES	136.05	145.7	134.4	72.02342107	35.92300625	0	71.59488355	-3.294965779	0	68.88438189	94.46608484	52.71979647	4	1/13/2015	3.476410074	-19.80450489	1.671541997	-5.464962539	-0.1766004415	6.232084234	2.815081558	221113.2	136.05/140.95/117.65/119.65/113.45
SONASTEER	54.95	55.6	54.3	72.06728432	23.57825296	0	83.9407515	0.04501289504	1	86.62915197	62.941977	66.630724	6	1/12/2015	-1.477377655	0.09225092251	-2.071563089	0.5617977528	2.732240437	0.5421170081	0.08367349751	146729.75	54.95/54.15/54.2/53.1/53.4
HERCULES	211.65	213.7	210.1	72.28944249	21.62626979	0	62.54994623	-1.030849819	0	59.34251704	89.14705641	68.37875402	4	1/14/2015	0.3061705134	-0.8072174739	-0.02374732843	0.354945575	-1.440230437	0.5768646382	0.3952286719	37885.73684	211.65/212.3/210.6/210.55/211.3
GRANULES	830.3	855	821	72.31919841	26.70345056	0	59.01211994	-2.922052867	0	51.45052305	72.65202617	92.855046	5	1/14/2015	0.7471161317	0.782778865	-3.746770026	-2.801846816	-1.22927204	5.509610457	5.198950178	157732.5263	830.3/836.55/843.15/812.7/790.55
HSIL	413.35	417.95	383	72.36384189	30.79369783	0	93.59757083	4.749954096	1	94.01323477	53.7250283	69.35326261	3	1/14/2015	-8.633377135	0.5748628168	-2.490626674	1.801446417	0.262295082	17.73628268	1.129446942	87892.84211	413.35/380.5/382.7/373.4/380.25
INDORAMA	21.75	23.35	21.55	72.45659902	1.579310345	-0.5057471264	44.16016093	-1.926007613	0	33.39084918	94.78283238	89.1961155	4	1/14/2015	3.54767184	-2.036199095	-2.790697674	-0.4672897196	-1.662707838	0.2062079832	0.4113503847	31297.47368	21.75/22.55/22.1/21.5/21.4
SOBHA	468.55	478	465	72.51695017	5.632376481	0	68.52448022	-1.411218746	0	61.43535952	88.97014534	67.14534566	6	1/14/2015	0.2979040323	-0.8909403177	-0.07519604684	-0.2476846866	-1.464160839	1.38956556	0.8722679682	130701.7895	468.55/469.95/465.8/465.45/464.3
GEOJITBNPP	38.55	40.65	38.15	72.52072365	8.944228275	-0.5966277562	45.64500152	-4.903630288	0	35.94432067	95.25841881	86.35943147	6	1/14/2015	5.282555283	-4.358974359	-0.9055627426	-4.459459459	-3.351955307	0.6205605755	1.105889011	198738.4737	38.55/40.7/39.0/38.65/37.0
FCEL	12.45	13.1	12.35	72.68324439	24.97791165	-0.2409638554	47.15508784	-1.467092286	0	32.71155472	92.66908922	92.66908922	13	1/14/2015	2.352941176	0	-4.081632653	-0.4098360656	-0.826446281	0.07583742415	0.1559993833	1685720.316	12.45/12.75/12.75/12.25/12.2
MANINFRA	35.2	37.05	34.5	72.87408117	-144.25	0	73.40181886	-2.770782804	0	85.05006075	71.42917693	62.14300584	8	1/13/2015	-1.881331404	-1.023391813	1.298701299	-6.944444444	-0.6211180124	0.5797963171	0.101915503	876605.2	35.2/34.55/34.2/34.65/32.4
WABAG	1587.85	1638	1580	72.95764788	16.90772113	0	57.90873063	-1.872290755	0	49.56942024	89.29750504	80.00601837	3	1/14/2015	0.7438662291	-0.870140925	-0.8809872146	0.2854243308	-2.124627542	6.629373698	6.744544468	55029.68421	1587.85/1599.75/1585.95/1572.1/1576.6
EMAMIINFRA	35.15	36.6	33.7	73.03495667	18.64509246	0	55.59990045	-5.066336409	0	63.53392012	59.58226575	95.98868414	6	1/14/2015	-0.1424501425	0.9873060649	-1.141226819	-1.008645533	-4.67571644	0.1624570913	0.09324425845	10768.63158	35.15/35.1/35.45/35.05/34.7
PROVOGE	7.7	8	7.65	73.22864348	-18.68181818	0	61.79849759	-1.478772685	0	49.87736226	93.58654653	76.22202166	13	1/14/2015	1.910828025	-3.289473684	-1.333333333	0	-1.351351351	0.08009501028	0.08048888319	215755.5263	7.7/7.85/7.6/7.5/7.5
HEIDELBERG	82.4	88.4	77.5	73.29448482	16.63167476	0	61.80359858	-1.474686735	0	49.72507011	94.58991583	75.56846854	4	1/14/2015	3.625730994	-6.674984404	-2.69058296	0.8888888889	-0.8968609865	1.624971553	1.642940487	336068.8947	82.4/85.5/80.15/78.05/78.75
PRISMCEM	89.95	94.1	79.5	73.32405961	23.79849917	0	94.40336981	7.058059825	2	98.40271689	83.40092172	38.16854022	8	1/13/2015	-12.4375	-1.975780752	0.5703422053	-0.1904761905	-1.809954751	5.416776493	0.08792567796	514792.45	89.95/80.0/78.45/78.9/78.75
ASIANPAINT	833.85	842.45	812.1	73.49488953	25.54836002	0	76.54112787	-3.39181473	0	87.10309358	59.49419504	73.88737998	3	1/13/2015	-3.231197772	0.5846153846	0.9569086366	-6.304263315	-2.009253139	16.67678301	2.469245363	1468004	833.85/807.75/812.5/820.35/771.7
APOLLOHOSP	1160.55	1178.65	1152	73.60174039	9.500344664	0	83.61273231	-0.5679498269	0	92.34243025	88.27684399	40.18594694	8	1/14/2015	-0.908616642	-2.829809111	0.5512826213	0.1509299951	-1.793944871	13.91262117	1.153715218	147145.2632	1160.55/1150.1/1118.45/1124.65/1126.35
MONSANTO	3002	3029	2865	73.755564	22.27716522	0	93.43818234	2.435739365	2	96.8201753	81.72379235	42.72272435	4	1/14/2015	-4.833077245	-1.405857148	0.4898160547	-0.7974141759	-0.4191040091	81.11200536	2.663927813	25556.84211	3002.0/2863.6/2823.9/2837.8/2815.35
MUKANDENGG	35.8	38.2	35.6	73.89275261	4.476955307	0	51.24439556	-1.978277843	0	39.77338439	96.36841238	85.53646105	5	1/14/2015	5.039787798	-5.602240896	-2.88184438	0.2873563218	-1.605839416	0.6433874392	0.9742456817	19361.85	35.8/37.7/35.7/34.7/34.8
GRUH	300.65	303.8	293.3	74.33611408	17.14493597	0	93.02662814	-1.721901487	0	93.6000911	70.98293499	58.42531615	8	1/14/2015	-1.984396201	-0.340367597	0.06802721088	0.5917159763	-3.336827393	3.512510482	0.2401680046	398659.3684	300.65/294.8/293.8/294.0/295.75
WELSPUNIND	338.6	343	325.05	74.44811083	31.40682221	0	94.05409858	-1.616163538	0	94.00131814	63.21716766	66.12584669	4	1/14/2015	-2.652720934	0.04545454545	0.3322259136	-0.5618830676	-2.922788371	4.91394165	0.3135825456	38369.94737	338.6/329.85/330.0/331.1/329.25
SAKHTISUG	16.75	17.2	16.6	74.47907572	-14.41492537	0	51.49403576	-0.3161780283	0	37.48130895	94.6314835	91.3244347	9	1/14/2015	1.179941003	-0.5934718101	-1.506024096	-0.3021148036	0.3012048193	0.06206301025	0.1035208821	35136.94737	16.75/16.95/16.85/16.6/16.55
A2ZMES	17.7	18.85	17.7	74.52702303	-9.240112994	0	55.19899556	-1.480025716	0	41.5355404	94.24952563	87.79600305	6	12/30/2014	4.838709677	-4.201680672	-4.692082111	-3.647416413	2.662721893	0.3341840373	0.4703896702	140298	17.7/18.6/17.85/17.05/16.45
UPL	358.2	359.9	343	74.60792942	12.98317979	0	89.27883625	0.2789015599	2	95.4896949	88.54635813	39.78773522	4	1/14/2015	-3.90137781	-4.280096794	0.5265533323	0.1352163462	-3.018108652	10.59312663	0.5003496259	1773346.158	358.2/344.75/330.6/332.35/332.8
INDIACEM	88.85	92.6	88.55	74.63287889	-10.14575127	0	69.32729602	-1.106315832	0	66.41840208	86.44830728	71.03192731	4	1/14/2015	0.9476031215	-3.460207612	-3.584229391	2.843876959	-2.194543298	1.218301988	0.6159818099	2187316.684	88.85/89.7/86.7/83.7/86.15
CENTRALBK	98.3	98.75	96.8	74.82870694	29.54196338	0	62.28334698	-1.246070119	0	66.95037759	61.30594754	96.2297957	3	1/14/2015	-0.2038735984	0.8590197069	-1.59137577	-2.096436059	-0.157480315	0.4589624462	0.2265638536	1330354.421	98.3/98.1/98.95/97.4/95.4
ATUL	1355.2	1398	1344.2	75.03094244	20.9357106	0	58.25470961	-0.9722273658	0	45.35526182	90.57494611	89.16261938	4	1/14/2015	1.432831479	-0.3759810184	-3.342261119	-2.272376543	1.268426466	8.948381005	10.78115124	33841.68421	1355.2/1374.9/1369.75/1325.45/1296.0
IBWSL	13.85	13.95	13.3	75.06561988	-37.33393502	0	90.40610178	-0.4121786817	0	88.67483795	54.52432586	81.99769582	7	1/14/2015	-3.358208955	0.7407407407	-1.886792453	0	-1.923076923	0.2656836611	0.03393195393	118791.1053	13.85/13.4/13.5/13.25/13.25
TALWALKARS	324.7	331.55	308.5	75.07295075	35.58438559	0	78.40302169	-3.882661357	0	86.17927406	52.59956042	86.44001776	6	1/13/2015	-4.860326175	1.542130366	0.190415741	-7.671279686	-2.23580786	9.154080277	1.468056398	264304.75	324.7/309.65/314.5/315.1/292.65
KANORICHEM	38.65	39.45	36.7	75.19516888	-5.563389392	0	88.67388814	0.6945958782	2	95.34730102	88.81013205	41.42807356	5	1/14/2015	-4.459459459	-5.413105413	0.8474576271	-0.5681818182	-2.623906706	1.346472858	0.0657043548	22684.15789	38.65/37.0/35.1/35.4/35.2
JISLDVREQS	50.25	50.8	49.8	75.35539527	-12.0318408	0	71.2305941	0.04034364671	2	79.14661471	74.88776045	72.03181067	4	1/14/2015	-0.1994017946	-0.1998001998	-2.56147541	1.114488349	0.5040322581	0.2333431279	0.06148076162	32335.21053	50.25/50.15/50.05/48.8/49.35
KPRMILL	390.95	396	389.85	75.58537134	35.20494948	0	59.41311255	-7.117306665	0	69.43959583	66.01002055	91.30649765	8	1/14/2015	-0.20504934	1.002283684	-0.6769702389	-6.401195977	-4.859626621	2.752819512	1.211517375	51963.47368	390.95/390.15/394.1/391.45/367.9
MIRZAINT	49.7	51	47.05	75.64937589	27.3249497	0	70.80988026	-2.477540996	0	78.7989006	55.47727246	92.6719546	3	1/12/2015	-3.866248694	2.743902439	-2.606882169	-10.61130334	2.584269663	1.39150505	0.3743889401	594080.15	49.7/47.85/49.2/47.95/43.35
BPL	36.3	38	35.05	75.71380018	46.62741047	0	85.62599754	-1.430687045	0	93.02187442	87.06764334	47.05188279	4	1/13/2015	-5.06512301	-9.856915739	2.177293935	-3.542673108	-4.545454545	1.767848839	0.1326168848	944577.55	36.3/34.55/31.45/32.15/31.05
DHFL	432.85	445.85	426.1	75.92948345	21.96817604	0	67.77853795	-2.881088711	0	61.20991058	89.88141342	76.69712636	4	1/13/2015	1.017608049	-2.520220373	-1.426703127	-1.276339554	-2.391813586	4.269442767	2.705641377	1129551	432.85/437.3/426.55/420.55/415.25
SHALPAINTS	170.05	171.65	165.2	76.10449979	30.63716554	0	81.8889716	-1.885177583	0	91.8713386	88.66675329	47.77540747	5	1/14/2015	-1.069836553	-4.43823712	0.5555555556	1.098901099	-4.297994269	2.924186446	0.2587283679	162613.5263	170.05/168.25/161.1/162.0/163.8
GSFC	105.55	107.3	102.8	76.114631	19.36641402	0	83.09574844	0.4743378994	2	89.93505347	82.45458038	55.95425915	5	1/14/2015	-1.004784689	-1.653696498	-1.081612586	1.548886738	-0.2426006793	1.107447113	0.1239382816	812747.0526	105.55/104.5/102.8/101.7/103.3
PCJEWELLER	223.85	226.4	221	76.12955056	27.41501005	0	81.49147643	0.9061826373	4	91.08174549	86.6110803	50.69582588	4	1/14/2015	-1.450260594	-4.400283889	-1.391220916	2.911038659	0.0698161508	4.364401716	0.4273396944	366100.6316	223.85/220.65/211.35/208.45/214.7
BHARATFORG	983.2	1000	973.1	76.16077702	28.07790887	0	62.88634041	-3.911477506	0	64.666327	68.84040427	94.97559979	3	1/14/2015	0.1928738199	1.617896734	-7.776761208	0.1880103137	-3.37627721	10.13175611	5.535990271	658652.7895	983.2/985.1/1001.3/929.05/930.8
BAJAJCORP	418.3	433.35	410.5	76.16295531	36.3655869	-0.1888596701	47.76300707	-1.481383015	0	35.7223387	96.61773133	96.1487959	5	1/14/2015	2.44869403	-0.3510414229	-3.789166869	-0.5740808599	-0.7506768398	2.975579706	5.354165249	340557.3684	418.3/428.8/427.3/411.7/409.35
BIOCON	423.65	429.9	422.1	76.42439311	-9.829458279	0	66.26938147	-2.118964979	0	58.948093	90.76240416	79.56268218	5	1/14/2015	0.7613024127	-1.570306924	-1.045798774	-1.278305332	-1.570421664	2.732792092	1.903137507	692810	423.65/426.9/420.3/415.95/410.7
HMT	71.9	74.35	66	76.5888313	43.45897079	0	83.71278238	-1.627432987	0	91.48934047	79.38288248	58.89427095	4	1/13/2015	-9.687261632	-7.28314239	5.637065637	-16.66666667	0.1798561151	4.946808217	0.4601694607	1432370.5	71.9/65.55/61.1/64.75/55.5
PNBGILTS	29.9	30.5	29.7	76.78066847	23.35033445	0	62.06508731	-2.714382986	0	55.40618553	88.01791253	86.91790736	3	1/14/2015	1.157024793	-0.3316749585	-5.975395431	0.8710801394	-2.5	0.2616938804	0.2106250095	445058.5263	29.9/30.25/30.15/28.45/28.7
VIPIND	116.15	118.4	113	77.35012972	8.68854929	0	83.36747577	-2.13260966	0	87.89991797	77.95325387	66.1972173	5	1/14/2015	-1.131911189	-0.967032967	-1.471900089	1.623519087	-3.826879271	1.266394091	0.1743286312	232008.9474	116.15/114.85/113.75/112.1/113.95
GARDENSILK	31.55	32.85	31.2	77.5622641	-25.19255151	0	85.08425905	-1.221936721	0	91.76680053	79.85081768	61.06917407	9	1/14/2015	-1.446945338	-0.974025974	0.4846526656	-1.809210526	-1.333333333	0.3491368307	0.03132410797	11074.65	31.55/31.1/30.8/30.95/30.4
ESSARPORTS	109.85	110.45	109	77.77570702	21.92535275	0	66.05028966	-1.205881914	0	75.38605724	67.70185249	90.23921134	5	1/14/2015	-0.2281021898	0.3636363636	-0.7787448465	-1.252319109	-0.7006071929	0.3960770954	0.1293212474	106993	109.85/109.6/110.0/109.15/107.8
KRBL	111.65	112.35	108.6	77.8016323	26.2588446	0	81.24917942	-3.502280304	0	85.96292519	77.34454442	70.09742729	4	1/14/2015	-0.8581752484	-0.6821282401	-1.758445164	1.279122887	-4.736842105	1.07337609	0.1752739387	290146.5263	111.65/110.7/109.95/108.05/109.45
GDL	358.8	372.2	356.3	77.8643256	29.82225474	0	62.00596895	-2.407482096	0	52.81349576	94.7462571	86.03322394	8	1/14/2015	1.06162967	-1.6965788	-1.1057556	0.2263083451	-2.70191749	2.297122992	2.052376996	187549.6316	358.8/362.65/356.6/352.7/353.5
INDIANB	214.25	218.85	212.35	77.9441179	24.50816803	0	62.8729668	-5.300330117	0	56.7600393	91.0025127	86.06980171	5	1/14/2015	1.062110367	-1.26256722	-1.881848499	-2.315378991	-4.295882054	1.7347176	1.321512842	316325.2105	214.25/216.55/213.85/209.9/205.15
